['0.20912', '12.69911', '0.02208', '4.47809', '0.00150', '-2.41683', '48.64049', '-3.35735'] 0.01121538108888889
['-0.90005', '11.71006', '0.05564', '3.16914', '0.03399', '-3.72265', '45.73299', '-3.83493'] -0.06645304035555556
['-0.89110', '11.70338', '0.05561', '3.20245', '0.03447', '-3.69253', '45.14531', '-3.86957'] -0.04280155642222223
['-0.88295', '11.69671', '0.05539', '3.23707', '0.03501', '-3.66259', '44.55803', '-3.90251'] -0.023575188833333337
['-0.85533', '11.69003', '0.05496', '3.27283', '0.03561', '-3.63285', '43.97138', '-3.93122'] -0.022354467077777777
['-0.76580', '11.68336', '0.05431', '3.30946', '0.03621', '-3.60345', '43.38554', '-3.95356'] -0.020523384455555557
['-0.62171', '11.67669', '0.05234', '3.35170', '0.03588', '-3.56792', '42.80054', '-3.96966'] -0.0040436408
['-0.47594', '11.67002', '0.05329', '3.37960', '0.03592', '-3.53594', '42.21631', '-3.98046'] 0.0160982681
['-0.35030', '11.66336', '0.05432', '3.40654', '0.03582', '-3.50363', '41.63288', '-3.98590'] 0.021286335544444444
['-0.21966', '11.65669', '0.05533', '3.43292', '0.03559', '-3.47118', '41.05030', '-3.98536'] 0.021286335544444444
['-0.07005', '11.65003', '0.05620', '3.45912', '0.03524', '-3.43881', '40.46855', '-3.97935'] 0.021286335544444444
['0.07032', '11.64337', '0.05686', '3.48552', '0.03476', '-3.40667', '39.88750', '-3.96934'] 0.021286335544444444
['0.17561', '11.63672', '0.05727', '3.51248', '0.03423', '-3.37488', '39.30702', '-3.95694'] 0.02311741817777778
['0.24026', '11.63006', '0.05744', '3.54019', '0.03367', '-3.34353', '38.72699', '-3.94340'] 0.03349355306666667
['0.27237', '11.62341', '0.05736', '3.56875', '0.03314', '-3.31274', '38.14736', '-3.92918'] 0.040512703133333335
['0.29243', '11.61676', '0.05694', '3.60131', '0.03265', '-3.28260', '37.56820', '-3.91371'] 0.040512703133333335
['0.32844', '11.61012', '0.05609', '3.63362', '0.03221', '-3.25324', '36.98955', '-3.89641'] 0.040512703133333335
['0.38210', '11.60347', '0.05500', '3.66648', '0.03181', '-3.22477', '36.41141', '-3.87737'] 0.040512703133333335
['0.43496', '11.59683', '0.05371', '3.69976', '0.03118', '-3.19326', '35.83375', '-3.85707'] 0.040512703133333335
['0.47547', '11.59019', '0.05225', '3.73333', '0.03083', '-3.16601', '35.25650', '-3.83607'] 0.040512703133333335
['0.50057', '11.58355', '0.05065', '3.76706', '0.03056', '-3.13977', '34.67963', '-3.81484'] 0.040512703133333335
['0.51224', '11.57691', '0.04897', '3.80083', '0.03040', '-3.11452', '34.10309', '-3.79367'] 0.040512703133333335
['0.51478', '11.57027', '0.04445', '3.84797', '0.03035', '-3.09023', '33.52688', '-3.77270'] 0.040665293355555555
['0.51270', '11.56364', '0.04449', '3.87249', '0.04491', '-3.13917', '32.95100', '-3.75196'] 0.0434119173
['0.50950', '11.55701', '0.04477', '3.89562', '0.04483', '-3.11358', '32.37544', '-3.73136'] 0.04600595102222222
['0.50899', '11.55038', '0.04520', '3.91782', '0.04487', '-3.08873', '31.80024', '-3.71063'] 0.04600595102222222
['0.51717', '11.54375', '0.04568', '3.93964', '0.04496', '-3.06436', '31.22544', '-3.68951'] 0.04600595102222222
['0.53369', '11.53712', '0.04611', '3.96159', '0.04507', '-3.04022', '30.65101', '-3.66800'] 0.04600595102222222
['0.55113', '11.53050', '0.04641', '3.98410', '0.04513', '-3.01609', '30.07697', '-3.64623'] 0.05424582284444445
['0.56471', '11.52388', '0.04652', '4.00747', '0.04512', '-2.99180', '29.50330', '-3.62419'] 0.07545586327777778
['0.57800', '11.51726', '0.04640', '4.03179', '0.04502', '-2.96728', '28.93009', '-3.60120'] 0.10276951247777778
['0.61657', '11.51064', '0.04353', '4.07672', '0.04474', '-2.94237', '28.35751', '-3.57552'] 0.12657358666666668
['0.71830', '11.50403', '0.04352', '4.10124', '0.04464', '-2.91873', '27.78582', '-3.54509'] 0.129625391
['0.90049', '11.49743', '0.04358', '4.12369', '0.04441', '-2.89558', '27.21517', '-3.50871'] 0.129625391
['1.13495', '11.49082', '0.04357', '4.14446', '0.04399', '-2.87295', '26.64546', '-3.46709'] 0.129625391
['1.35237', '11.48422', '0.04343', '4.16404', '0.04415', '-2.84983', '26.07652', '-3.42198'] 0.129625391
['1.51020', '11.47761', '0.04312', '4.18288', '0.04317', '-2.82567', '25.50813', '-3.37520'] 0.129625391
['1.60132', '11.47101', '0.04267', '4.20131', '0.04205', '-2.80204', '24.94012', '-3.32812'] 0.129625391
['1.63891', '11.46441', '0.04208', '4.21956', '0.04084', '-2.77888', '24.37240', '-3.28154'] 0.129625391
['1.64326', '11.45780', '0.04148', '4.23725', '0.03955', '-2.75620', '23.80492', '-3.23578'] 0.129625391
['1.63298', '11.45121', '0.04142', '4.25168', '0.03843', '-2.73492', '23.23768', '-3.19087'] 0.129625391
['1.62073', '11.44461', '0.04160', '4.26463', '0.03756', '-2.71532', '22.67070', '-3.14668'] 0.129625391
['1.61257', '11.43801', '0.04195', '4.27643', '0.03684', '-2.69693', '22.10399', '-3.10308'] 0.129625391
['1.60959', '11.43142', '0.04242', '4.28753', '0.03628', '-2.67972', '21.53756', '-3.05999'] 0.129625391
['1.61021', '11.42483', '0.04292', '4.29849', '0.03586', '-2.66363', '20.97141', '-3.01737'] 0.129625391
['1.61219', '11.41824', '0.04333', '4.30994', '0.03561', '-2.64859', '20.40556', '-2.97520'] 0.129625391
['1.61389', '11.41165', '0.04354', '4.32247', '0.03549', '-2.63446', '19.83999', '-2.93347'] 0.129625391
['1.61456', '11.40507', '0.03919', '4.36519', '0.03550', '-2.62109', '19.27471', '-2.89219'] 0.129625391
['1.61422', '11.39848', '0.03699', '4.39268', '0.03563', '-2.60830', '18.70971', '-2.85132'] 0.129625391
['1.61330', '11.39190', '0.03516', '4.41721', '0.03580', '-2.59581', '18.14500', '-2.81085'] 0.129625391
['1.61224', '11.38532', '0.03357', '4.43948', '0.03598', '-2.58336', '17.58057', '-2.77073'] 0.129625391
['1.61136', '11.37875', '0.03225', '4.45933', '0.03610', '-2.57070', '17.01644', '-2.73092'] 0.129625391
['1.61075', '11.37217', '0.03126', '4.47657', '0.03610', '-2.55757', '16.45260', '-2.69136'] 0.12932021055555554
['1.61036', '11.36560', '0.03063', '4.49104', '0.03270', '-2.52635', '15.88905', '-2.65202'] 0.12504768444444445
['1.60992', '11.35903', '0.03043', '4.50260', '0.03121', '-2.50580', '15.32579', '-2.61288'] 0.1129930571111111
['1.60630', '11.35246', '0.03070', '4.51115', '0.02986', '-2.48663', '14.76280', '-2.57413'] 0.08293278401111111
['1.58642', '11.34589', '0.03149', '4.51670', '0.02870', '-2.46881', '14.19996', '-2.53637'] 0.05424582284444445
['1.52084', '11.33932', '0.03284', '4.51957', '0.02779', '-2.45232', '13.63712', '-2.50068'] 0.041733424888888884
['1.36998', '11.33275', '0.03482', '4.52031', '0.02720', '-2.43694', '13.07412', '-2.46789'] 0.03227283131111111
['1.14122', '11.32618', '0.03739', '4.51979', '0.02705', '-2.42254', '12.51094', '-2.43790'] 0.01594567787777778
['0.89018', '11.31961', '0.04040', '4.51928', '0.02736', '-2.40905', '11.94764', '-2.41007'] 0.005111772333333334
['0.65661', '11.31305', '0.04354', '4.52045', '0.02814', '-2.39635', '11.38429', '-2.38367'] 0.0002288853333333333
['0.44686', '11.30650', '0.04639', '4.52526', '0.02939', '-2.38429', '10.82099', '-2.35792'] -0.0022125581777777776
['0.26951', '11.29994', '0.02984', '4.64258', '0.03107', '-2.37268', '10.25783', '-2.33193'] -0.003128099488888889
['0.13464', '11.29339', '0.02709', '4.68480', '0.03314', '-2.36129', '9.69494', '-2.30482'] -0.003128099488888889
['0.04355', '11.28684', '0.02456', '4.72567', '0.03553', '-2.34983', '9.13239', '-2.27578'] -0.003128099488888889
['-0.00984', '11.28029', '0.02231', '4.76472', '0.03814', '-2.33795', '8.57028', '-2.24412'] -0.003128099488888889
['-0.03531', '11.27375', '0.02041', '4.80147', '0.04085', '-2.32517', '8.00866', '-2.20919'] -0.003128099488888889
['-0.04369', '11.26720', '0.01895', '4.83540', '0.04351', '-2.31097', '7.44758', '-2.17036'] -0.003128099488888889
['-0.04386', '11.26066', '0.01804', '4.86588', '0.04596', '-2.29486', '6.88706', '-2.12692'] -0.003128099488888889
['-0.04154', '11.25412', '0.01784', '4.89223', '0.04804', '-2.27644', '6.32717', '-2.07802'] -0.003128099488888889
['-0.03951', '11.24758', '0.01851', '4.91370', '0.03725', '-2.20221', '5.76794', '-2.02258'] -0.003128099488888889
['-0.03858', '11.24105', '0.02027', '4.92947', '0.03663', '-2.17003', '5.20945', '-1.95925'] -0.003128099488888889
['-0.03852', '11.23451', '0.02331', '4.93888', '0.03617', '-2.13853', '4.65178', '-1.88620'] -0.003128099488888889
['-0.03883', '11.22798', '0.02779', '4.94161', '0.03592', '-2.10774', '4.09504', '-1.80106'] -0.002975509266666667
['-0.03911', '11.22145', '0.03371', '4.93827', '0.03588', '-2.07770', '3.69492', '-1.77526'] 0.0040436408
['-0.03908', '11.21492', '0.04079', '4.93097', '0.03610', '-2.04842', '3.37942', '-1.78882'] 0.01777676051111111
['-0.03440', '11.20840', '0.04831', '4.92377', '0.03659', '-2.01996', '3.05864', '-1.80203'] 0.02967879758888889
['-0.00704', '11.20187', '0.05514', '4.92224', '0.03737', '-1.99237', '2.73273', '-1.81468'] 0.044480048833333334
['0.06033', '11.19535', '0.04966', '4.99269', '0.03844', '-1.96575', '2.40190', '-1.82666'] 0.05638208591111111
['0.16710', '11.18883', '0.04958', '5.03064', '0.03981', '-1.94017', '2.06635', '-1.83791'] 0.08659494926666667
['0.30663', '11.18232', '0.05049', '5.06222', '0.04149', '-1.91569', '1.72629', '-1.84840'] 0.11589227133333334
['0.47404', '11.17580', '0.05250', '5.08689', '0.04348', '-1.89232', '1.38190', '-1.85798'] 0.11741817344444444
['0.69338', '11.16929', '0.05558', '5.10501', '0.04578', '-1.87010', '1.03339', '-1.86655'] 0.11741817344444444
['0.04869', '10.00345', '0.00163', '3.35892', '-0.01699', '-3.54077', '49.52944', '-1.36231'] -0.006027313644444444
['0.00314', '9.99701', '0.00205', '3.35423', '-0.01756', '-3.54019', '49.02975', '-1.36324'] -0.006027313644444444
['-0.03564', '9.99057', '0.00235', '3.35030', '-0.01807', '-3.53977', '48.53034', '-1.36530'] -0.006027313644444444
['-0.06156', '9.98413', '0.00251', '3.34717', '-0.01853', '-3.53956', '48.03125', '-1.36791'] -0.006027313644444444
['-0.07466', '9.97770', '0.00276', '3.34234', '-0.01876', '-3.54175', '47.53247', '-1.37064'] -0.005111772333333334
['-0.07829', '9.97126', '0.00265', '3.34066', '-0.01914', '-3.54195', '47.03402', '-1.37323'] -0.004196231022222222
['-0.07625', '9.96483', '0.00237', '3.33977', '-0.01947', '-3.54249', '46.53590', '-1.37552'] -0.0040436408
['-0.07036', '9.95840', '0.00193', '3.33959', '-0.01976', '-3.54342', '46.03811', '-1.37743'] -0.0040436408
['-0.06251', '9.95198', '0.00133', '3.34007', '-0.02001', '-3.54475', '45.54065', '-1.37899'] -0.0040436408
['-0.05534', '9.94555', '0.00061', '3.34112', '-0.02021', '-3.54650', '45.04352', '-1.38030'] -0.0040436408
['-0.05033', '9.93913', '-0.00024', '3.34266', '-0.02035', '-3.54868', '44.54671', '-1.38146'] -0.0040436408
['-0.04760', '9.93271', '-0.00119', '3.34461', '-0.02044', '-3.55129', '44.05023', '-1.38253'] -0.011520561533333333
['-0.04655', '9.92629', '-0.00223', '3.34691', '-0.02047', '-3.55433', '43.55406', '-1.38373'] -0.03608758678888889
['-0.05044', '9.91987', '-0.00449', '3.35475', '-0.02127', '-3.55159', '43.05818', '-1.38616'] -0.0635538262
['-0.08209', '9.91346', '-0.00401', '3.35019', '-0.02155', '-3.55239', '42.56251', '-1.39250'] -0.07850766765555556
['-0.18089', '9.90705', '-0.00331', '3.34523', '-0.02176', '-3.55275', '42.06694', '-1.40566'] -0.08598458838888888
['-0.35546', '9.90064', '-0.00240', '3.34030', '-0.02184', '-3.55260', '41.57143', '-1.42692'] -0.10109102006666668
['-0.56709', '9.89423', '-0.00128', '3.33578', '-0.02174', '-3.55192', '41.07597', '-1.45587'] -0.12153810944444444
['-0.77331', '9.88783', '-0.00003', '3.33196', '-0.02146', '-3.55075', '40.58057', '-1.49184'] -0.13618677044444444
['-0.96703', '9.88143', '0.00131', '3.32910', '-0.02100', '-3.54908', '40.08521', '-1.53453'] -0.14869916833333333
['-1.15701', '9.87504', '0.00271', '3.32745', '-0.02035', '-3.54691', '39.58988', '-1.58353'] -0.16060120544444445
['-1.34031', '9.86865', '0.00414', '3.32718', '-0.01951', '-3.54424', '39.09458', '-1.63825'] -0.17082475011111112
['-1.51203', '9.86226', '0.00557', '3.32838', '-0.01848', '-3.54107', '38.59929', '-1.69805'] -0.1784542611111111
['-1.67026', '9.85587', '0.00700', '3.33111', '-0.01727', '-3.53744', '38.10403', '-1.76220'] -0.18287937744444444
['-1.81264', '9.84949', '0.00842', '3.33538', '-0.01587', '-3.53334', '37.60881', '-1.82985'] -0.18989852755555556
['-1.93462', '9.84310', '0.00982', '3.34115', '-0.01458', '-3.52479', '37.11364', '-1.90005'] -0.19462882433333334
['-2.03329', '9.83672', '0.01092', '3.35249', '-0.01292', '-3.51922', '36.61853', '-1.97212'] -0.19752803844444447
['-2.11464', '9.83034', '0.01202', '3.36276', '-0.01111', '-3.51328', '36.12350', '-2.04548'] -0.19768062866666666
['-2.18167', '9.82396', '0.01310', '3.37439', '-0.00915', '-3.50698', '35.62857', '-2.11957'] -0.19768062866666666
['-2.23377', '9.81757', '0.01415', '3.38730', '-0.00707', '-3.50031', '35.13376', '-2.19374'] -0.19768062866666666
['-2.26846', '9.81119', '0.01517', '3.40143', '-0.00488', '-3.49327', '34.63911', '-2.26743'] -0.19768062866666666
['-2.28715', '9.80481', '0.01616', '3.41671', '-0.00257', '-3.48583', '34.14462', '-2.34023'] -0.19768062866666666
['-2.29403', '9.79843', '0.01491', '3.44326', '-0.00018', '-3.47798', '33.65032', '-2.41190'] -0.19768062866666666
['-2.29390', '9.79206', '0.01720', '3.45433', '0.01675', '-3.54518', '33.15623', '-2.48235'] -0.19768062866666666
['-2.29072', '9.78568', '0.01964', '3.46571', '0.01914', '-3.53390', '32.66234', '-2.55154'] -0.19722285799999997
['-2.28709', '9.77931', '0.02218', '3.47759', '0.02164', '-3.52211', '32.16865', '-2.61950'] -0.18638895244444445
['-2.28401', '9.77293', '0.02479', '3.49020', '0.02420', '-3.50960', '31.67519', '-2.68605'] -0.16914625777777778
['-2.27537', '9.76656', '0.02742', '3.50374', '0.02678', '-3.49616', '31.18203', '-2.75031'] -0.16624704355555556
['-2.23755', '9.76019', '0.03000', '3.51837', '0.02932', '-3.48165', '30.68927', '-2.81106'] -0.16548409244444445
['-2.15799', '9.75381', '0.03247', '3.53420', '0.03175', '-3.46602', '30.19697', '-2.86797'] -0.16517891199999998
['-2.06405', '9.74744', '0.03477', '3.55137', '0.03403', '-3.44915', '29.70512', '-2.92146'] -0.15999084455555554
['-1.98244', '9.74107', '0.03689', '3.56996', '0.03616', '-3.43099', '29.21368', '-2.97225'] -0.15526054777777779
['-1.92327', '9.73471', '0.03886', '3.58993', '0.03815', '-3.41151', '28.72261', '-3.02077'] -0.14991989011111112
['-1.87817', '9.72835', '0.04098', '3.61009', '0.04009', '-3.39106', '28.23191', '-3.06715'] -0.1400015258888889
['-1.83763', '9.72199', '0.04182', '3.64362', '0.04215', '-3.37030', '27.74160', '-3.11128'] -0.12489509422222222
['-1.79170', '9.71563', '0.04390', '3.66695', '0.04418', '-3.34863', '27.25176', '-3.15265'] -0.11955443655555556
['-1.72532', '9.70927', '0.04600', '3.69042', '0.04638', '-3.32263', '26.76246', '-3.19056'] -0.11955443655555556
['-1.63028', '9.70291', '0.04805', '3.71414', '0.04824', '-3.29793', '26.27374', '-3.22489'] -0.11329823755555556
['-1.52756', '9.69655', '0.05003', '3.73826', '0.04999', '-3.27252', '25.78557', '-3.25611'] -0.10139620049999999
['-1.43971', '9.69020', '0.05193', '3.76291', '0.05161', '-3.24630', '25.29793', '-3.28458'] -0.09132524605555556
['-1.36323', '9.68385', '0.05374', '3.78817', '0.05310', '-3.21925', '24.81084', '-3.31023'] -0.08751049057777778
['-1.28247', '9.67750', '0.05544', '3.81404', '0.05446', '-3.19140', '24.32432', '-3.33293'] -0.08751049057777778
['-1.19427', '9.67116', '0.05716', '3.83987', '0.05568', '-3.16281', '23.83837', '-3.35291'] -0.08461127642222223
['-1.11177', '9.66481', '0.05923', '3.86413', '0.05692', '-3.13417', '23.35294', '-3.37063'] -0.0765239948111111
['-1.04762', '9.65847', '0.06144', '3.88800', '0.05833', '-3.10597', '22.86800', '-3.38647'] -0.0701152056111111
['-0.99783', '9.65213', '0.06379', '3.91161', '0.05979', '-3.07765', '22.38355', '-3.40046'] -0.06858930342222222
['-0.94799', '9.64580', '0.06625', '3.93517', '0.06130', '-3.04922', '21.89960', '-3.41253'] -0.06752117188888888
['-0.89421', '9.63946', '0.06876', '3.95900', '0.06287', '-3.02067', '21.41614', '-3.42281'] -0.0626382848888889
['-0.84464', '9.63313', '0.07127', '3.98353', '0.06449', '-2.99196', '20.93317', '-3.43150'] -0.056229495688888895
['-0.80316', '9.62680', '0.07369', '4.00924', '0.06616', '-2.96302', '20.45067', '-3.43863'] -0.054398413066666665
['-0.76289', '9.62048', '0.07591', '4.03662', '0.06789', '-2.93382', '19.96867', '-3.44414'] -0.054398413066666665
['-0.71854', '9.61415', '0.07453', '4.08886', '0.06967', '-2.90428', '19.48715', '-3.44810'] -0.05256733043333333
['-0.67664', '9.60783', '0.07390', '4.13505', '0.07146', '-2.87430', '19.00611', '-3.45068'] -0.047074082555555556
['-0.64379', '9.60150', '0.07396', '4.17745', '0.07329', '-2.84381', '18.52551', '-3.45200'] -0.04249637597777778
['-0.61692', '9.59519', '0.07418', '4.21884', '0.07510', '-2.81261', '18.04538', '-3.45200'] -0.02967879758888889
['-0.58657', '9.58887', '0.07460', '4.25900', '0.07688', '-2.78064', '17.56576', '-3.45044'] -0.010757610433333334
['-0.54460', '9.58255', '0.07525', '4.29768', '0.07858', '-2.74781', '17.08674', '-3.44681'] 0.019607843133333334
['-0.47247', '9.57624', '0.07616', '4.33456', '0.08016', '-2.71407', '16.60847', '-3.44022'] 0.02723735408888889
['-0.34844', '9.56992', '0.07732', '4.36929', '0.08153', '-2.67946', '16.13113', '-3.42975'] 0.027847714966666666
['-0.16373', '9.56361', '0.07874', '4.40156', '0.07951', '-2.62717', '15.65477', '-3.41531'] 0.027847714966666666
['0.03279', '9.55731', '0.08043', '4.43119', '0.07944', '-2.58628', '15.17926', '-3.39764'] 0.027847714966666666
['0.19231', '9.55100', '0.08246', '4.45820', '0.07933', '-2.54590', '14.70445', '-3.37772'] 0.027847714966666666
['0.29463', '9.54470', '0.08490', '4.48269', '0.07922', '-2.50604', '14.23018', '-3.35637'] 0.028000305177777778
['0.34322', '9.53840', '0.08774', '4.50516', '0.07919', '-2.46675', '13.75634', '-3.33410'] 0.028000305177777778
['0.35397', '9.53210', '0.09094', '4.52630', '0.07926', '-2.42791', '13.28289', '-3.31111'] 0.028000305177777778
['0.34545', '9.52580', '0.09432', '4.54720', '0.07945', '-2.38958', '12.80983', '-3.28738'] 0.03776607918888889
['0.33201', '9.51950', '0.09766', '4.56936', '0.07980', '-2.35175', '12.33717', '-3.26270'] 0.04875257495555556
['0.32678', '9.51322', '0.10061', '4.59450', '0.08030', '-2.31441', '11.86502', '-3.23657'] 0.04982070648888889
['0.35091', '9.50695', '0.08364', '4.73842', '0.08094', '-2.27759', '11.39347', '-3.20850'] 0.05241474021111111
['0.40775', '9.50069', '0.08041', '4.80350', '0.08168', '-2.24129', '10.92255', '-3.17829'] 0.07377737086666666
['0.47471', '9.49443', '0.07723', '4.86711', '0.08254', '-2.20548', '10.45230', '-3.14579'] 0.15510795755555554
['0.54598', '9.48817', '0.07415', '4.92892', '0.08350', '-2.17012', '9.98287', '-3.11017'] 0.20027466244444445
['0.68104', '9.48191', '0.07121', '4.98819', '0.08450', '-2.13531', '9.51472', '-3.06948'] 0.202105745
['0.98676', '9.47565', '0.06828', '5.04414', '0.08540', '-2.10134', '9.04814', '-3.02252'] 0.20363164722222224
['1.41584', '9.46941', '0.06539', '5.09580', '0.08608', '-2.06832', '8.58306', '-2.96963'] 0.24299992366666667
['1.82757', '9.46316', '0.06263', '5.14277', '0.08652', '-2.03611', '8.11925', '-2.91173'] 0.28877698944444447
['2.15538', '9.45691', '0.06017', '5.18467', '0.08675', '-2.00451', '7.65657', '-2.84903'] 0.30434119177777774
['2.45189', '9.45067', '0.05814', '5.22092', '0.08674', '-1.97345', '7.19503', '-2.78126'] 0.30647745477777777
['2.76250', '9.44444', '0.05661', '5.25096', '0.08641', '-1.94289', '6.73457', '-2.70837'] 0.3107499808888889
['3.05439', '9.43821', '0.05569', '5.27451', '0.08569', '-1.91267', '6.27500', '-2.63059'] 0.3107499808888889
['3.28401', '9.43197', '0.05549', '5.29154', '0.08455', '-1.88261', '5.81614', '-2.54798'] 0.3127336537777778
['3.43963', '9.42572', '0.05610', '5.30225', '0.07269', '-1.81193', '5.35786', '-2.46032'] 0.3171587701111111
['3.52602', '9.41947', '0.05758', '5.30718', '0.06911', '-1.77414', '4.90005', '-2.36695'] 0.35011825744444447
['3.56467', '9.41321', '0.05985', '5.30727', '0.06560', '-1.73825', '4.59452', '-2.34404'] 0.39345387955555555
['3.59748', '9.40696', '0.06267', '5.30416', '0.06219', '-1.70431', '4.30946', '-2.33222'] 0.4041351948888889
['3.70224', '9.40074', '0.06555', '5.30016', '0.05883', '-1.67252', '4.02072', '-2.31902'] 0.4041351948888889
['3.91290', '9.39454', '0.06787', '5.29797', '0.05542', '-1.64306', '3.72874', '-2.30438'] 0.4099336232222222
['4.16366', '9.38833', '0.06170', '5.34531', '0.05197', '-1.61603', '3.43393', '-2.28871'] 0.43099107344444443
['4.38234', '9.38210', '0.05731', '5.37820', '0.04850', '-1.59145', '3.13666', '-2.27245'] 0.46044098577777776
['4.55124', '9.37588', '0.05332', '5.40587', '0.04508', '-1.56936', '2.83725', '-2.25579'] 0.46318760966666667
['4.70531', '9.36967', '0.04978', '5.42814', '0.04177', '-1.54988', '2.53602', '-2.23873'] 0.46517128255555557
['4.87425', '9.36346', '0.04671', '5.44490', '0.03855', '-1.53314', '2.23333', '-2.22148'] 0.47341115433333336
['5.02934', '9.35725', '0.04414', '5.45630', '0.03549', '-1.51917', '1.92946', '-2.20430'] 0.47356374455555555
['5.15209', '9.35104', '0.04207', '5.46272', '0.03263', '-1.50798', '1.62467', '-2.18743'] 0.4770733195555556
['5.24601', '9.34482', '0.04046', '5.46477', '0.03004', '-1.49956', '1.31922', '-2.17103'] 0.4869916837777778
['-0.22259', '10.20870', '0.00139', '2.08675', '-0.01680', '-4.80635', '49.68490', '-0.21986'] -0.005111772333333334
['-0.21942', '10.20219', '0.00194', '2.08344', '-0.01705', '-4.80643', '49.17493', '-0.22900'] -0.0012970168666666668
['-0.20165', '10.19569', '0.00236', '2.08063', '-0.01752', '-4.80389', '48.66529', '-0.23621'] -0.0006866559888888888
['-0.16154', '10.18919', '0.00263', '2.07830', '-0.01799', '-4.80166', '48.15599', '-0.24101'] 0.00038147554444444443
['-0.10951', '10.18269', '0.00271', '2.07645', '-0.01847', '-4.79983', '47.64702', '-0.24360'] 0.0016021973000000002
['-0.06090', '10.17619', '0.00263', '2.07508', '-0.01894', '-4.79846', '47.13839', '-0.24450'] 0.0016021973000000002
['-0.02298', '10.16970', '0.00256', '2.07209', '-0.01939', '-4.79762', '46.63008', '-0.24425'] 0.0016021973000000002
['0.00292', '10.16321', '0.00222', '2.07154', '-0.01981', '-4.79735', '46.12210', '-0.24340'] 0.0016021973000000002
['0.01711', '10.15671', '0.00175', '2.07139', '-0.02017', '-4.79767', '45.61445', '-0.24231'] 0.0016021973000000002
['0.02249', '10.15023', '0.00117', '2.07162', '-0.02047', '-4.79861', '45.10713', '-0.24121'] 0.0016021973000000002
['0.02282', '10.14374', '0.00049', '2.07218', '-0.02071', '-4.80018', '44.60012', '-0.24018'] 0.0016021973000000002
['0.02126', '10.13725', '-0.00028', '2.07301', '-0.02086', '-4.80238', '44.09345', '-0.23921'] 0.0016021973000000002
['0.01969', '10.13077', '-0.00111', '2.07408', '-0.02095', '-4.80520', '43.58709', '-0.23829'] 0.0016021973000000002
['0.01884', '10.12429', '-0.00277', '2.07822', '-0.02096', '-4.80865', '43.08106', '-0.23737'] 0.0014496070777777778
['0.01868', '10.11781', '-0.00247', '2.07480', '-0.02189', '-4.80443', '42.57536', '-0.23645'] -0.006179903866666667
['0.01879', '10.11134', '-0.00208', '2.07101', '-0.02233', '-4.80429', '42.06998', '-0.23572'] -0.04890516517777778
['0.01449', '10.10486', '-0.00164', '2.06703', '-0.02279', '-4.80395', '41.56491', '-0.23665'] -0.0884260318888889
['-0.02800', '10.09839', '-0.00117', '2.06315', '-0.02322', '-4.80342', '41.06014', '-0.24347'] -0.09025711452222222
['-0.18013', '10.09192', '-0.00061', '2.05976', '-0.02352', '-4.80258', '40.55564', '-0.26009'] -0.09025711452222222
['-0.43813', '10.08546', '0.00010', '2.05718', '-0.02358', '-4.80137', '40.05139', '-0.28660'] -0.09025711452222222
['-0.70542', '10.07900', '0.00095', '2.05555', '-0.02338', '-4.79985', '39.54739', '-0.32052'] -0.09025711452222222
['-0.91364', '10.07254', '0.00188', '2.05488', '-0.02326', '-4.79350', '39.04366', '-0.35868'] -0.09025711452222222
['-1.04109', '10.06608', '0.00279', '2.05517', '-0.02274', '-4.79093', '38.54019', '-0.39837'] -0.09025711452222222
['-1.09687', '10.05962', '0.00364', '2.05640', '-0.02212', '-4.78849', '38.03701', '-0.43784'] -0.09025711452222222
['-1.10466', '10.05316', '0.00438', '2.05854', '-0.02141', '-4.78627', '37.53413', '-0.47628'] -0.09025711452222222
['-1.08964', '10.04671', '0.00501', '2.06152', '-0.02063', '-4.78434', '37.03154', '-0.51356'] -0.10475318532222223
['-1.07062', '10.04025', '0.00553', '2.06531', '-0.01977', '-4.78275', '36.52925', '-0.55018'] -0.13130388344444444
['-1.06522', '10.03380', '0.00596', '2.06987', '-0.01882', '-4.78153', '36.02723', '-0.58782'] -0.14503700311111112
['-1.10997', '10.02736', '0.00637', '2.07523', '-0.01773', '-4.78060', '35.52543', '-0.62900'] -0.14503700311111112
['-1.22964', '10.02092', '0.00664', '2.08464', '-0.01642', '-4.77981', '35.02383', '-0.67500'] -0.14503700311111112
['-1.39204', '10.01448', '0.00702', '2.09299', '-0.01486', '-4.77905', '34.52240', '-0.72522'] -0.14549477377777778
['-1.54118', '10.00804', '0.00750', '2.10221', '-0.01306', '-4.77827', '34.02117', '-0.77811'] -0.14549477377777778
['-1.64684', '10.00160', '0.00688', '2.11676', '-0.01107', '-4.77740', '33.52014', '-0.83204'] -0.14625772488888888
['-1.70497', '9.99516', '0.00853', '2.12345', '0.00595', '-4.86167', '33.01935', '-0.88581'] -0.155413138
['-1.72575', '9.98873', '0.01028', '2.13060', '0.00822', '-4.85845', '32.51881', '-0.93890'] -0.17723353933333333
['-1.73039', '9.98229', '0.01208', '2.13832', '0.01062', '-4.85503', '32.01850', '-0.99196'] -0.19401846344444446
['-1.75627', '9.97586', '0.01394', '2.14679', '0.01310', '-4.85088', '31.51836', '-1.04673'] -0.19478141455555556
['-1.84000', '9.96944', '0.01588', '2.15621', '0.01564', '-4.84546', '31.01834', '-1.10457'] -0.19478141455555556
